9.2244073957108574e-01 1.3997855373936507e-01
9.8938409738674526e-01 6.6943357815659521e-02
4.5931583382059493e-02 5.6547485995314173e-02
1.4686977803777954e-01 1.0093819465572004e-01
3.7216445672680554e-01 2.2529467868902597e-01
7.0969520805104125e-01 3.3753075132423566e-01
8.9622881712582547e-01 1.8653360907478417e-01
9.8812055946908173e-01 9.1891742343256283e-02
6.8381257002336326e-02 8.0260697533254557e-02
2.1361273692958949e-01 1.4523147992725316e-01
5.1075740582519025e-01 2.9714466889560076e-01
7.9736784225185864e-01 2.8661043642666845e-01
9.3486344834499380e-01 1.3749560609313510e-01
1.0292373823378442e-02 7.5428925478384673e-02
9.5800796699484436e-02 8.5508422876105994e-02
2.6962636508006843e-01 1.7382556838058402e-01
5.9823935895042712e-01 3.2861299387035869e-01
8.3657588489748402e-01 2.3833652594705695e-01
9.4145360454432714e-01 1.0487771964684317e-01
9.9024113191750451e-01 4.8787527373177327e-02
2.9470960286412495e-02 3.9229828368907919e-02
9.7417561751903858e-02 6.7946601465491363e-02
2.5498268289961501e-01 1.5756512114771118e-01
5.6844321772920303e-01 3.1346053482958802e-01
8.1687777251196281e-01 2.4843455478275978e-01
9.2290922999160230e-01 1.0603145747963946e-01
9.5631148237693631e-01 3.3402252385334036e-02
9.4743466091067097e-01 9.9112317853373477e-01
8.8797526658036241e-01 9.4054060566969144e-01
7.2757488116839597e-01 8.3959961458803356e-01
4.1274835729044490e-01 6.8517347612204904e-01
1.7920927480654081e-01 7.6646091751609591e-01
8.6466055064007508e-02 9.0725678025746670e-01
7.4352235117714827e-02 9.8788618005370721e-01
1.3248194627377918e-01 5.8129711156064356e-02
3.0596137524538414e-01 1.7347942897160495e-01
6.2586989643798940e-01 3.1990852119260532e-01
8.3488851181040169e-01 2.0901861537241229e-01
9.0960002170420040e-01 7.4711509893798739e-02
9.0040694387820497e-01 9.9080692217400457e-01
7.9985885559624315e-01 8.9945191171803807e-01
5.5093004313964533e-01 7.5107118754340219e-01
2.5293727491946449e-01 7.0200723177981916e-01
1.1088978941598948e-01 8.5795251449652499e-01
6.8932824550112404e-02 9.5804303513412281e-01
9.2437658183865290e-02 2.3504833633752886e-02
2.0152352306321331e-01 1.0908586487934803e-01
4.5940200196716680e-01 2.5787847890395349e-01
7.5663645268672997e-01 2.9723445071956317e-01
8.9803463586595689e-01 1.4139818317922689e-01
9.4620368607876815e-01 4.8169050212811204e-02
9.4265053316041336e-01 9.9644684708164522e-01
8.8410328064804888e-01 9.4145274748763563e-01
7.2175245121913667e-01 8.3764917057108768e-01
4.0587995271886079e-01 6.8412750149972401e-01
1.7696206297549932e-01 7.7108211025663853e-01
8.7878464387753041e-02 9.1091640141225372e-01
8.0605939892218315e-02 9.9272747550446527e-01
1.4899324796823898e-01 6.8387308076020670e-02
3.4298198911028155e-01 1.9398874114204256e-01
6.6707321786273222e-01 3.2409122875245067e-01
8.5589009806110528e-01 1.8881688019837312e-01
9.2200160475700832e-01 6.6111506695903016e-02
9.1469793861624504e-01 9.9269633385923661e-01
8.2774349022970983e-01 9.1304555161346479e-01
6.0305830553423023e-01 7.7531481530452040e-01
2.8428750907784184e-01 6.8122920354361161e-01
1.1788304059514632e-01 8.3359553151730448e-01
5.6726913316128336e-02 9.3884387272098213e-01
4.9993545945856699e-02 9.9326663262972847e-01
9.1452113640202226e-02 4.1458567694345527e-02
2.1768261840780567e-01 1.2623050476760345e-01
4.9668050234963390e-01 2.7899788394182823e-01
7.7893125813538222e-01 2.8225075578574832e-01
9.0778005861321553e-01 1.2884880047783334e-01
9.5122628365039574e-01 4.3446225037180208e-02
9.4761891728848502e-01 9.9639263363808939e-01
8.9359982371178126e-01 9.4598090642329624e-01
7.4290397085139270e-01 8.4930414713961155e-01
4.3639127486262375e-01 6.9348730401123104e-01
1.9056880503878859e-01 7.5417753017616485e-01
8.9969565133196427e-02 8.9940076009440784e-01
7.2919034032650654e-02 9.8294946889945434e-01
1.2485516638152738e-01 5.1936132348876729e-02
2.8697963722970604e-01 1.6212447084817866e-01
6.0088467375066856e-01 3.1390503652096252e-01
8.2241177861031112e-01 2.2152710485964258e-01
9.0383385202559585e-01 8.1422073415284735e-02
8.9664389779998288e-01 9.9281004577438692e-01
7.9513573221264022e-01 8.9849183441265734e-01
5.4388595465036893e-01 7.4875022243772882e-01
2.5017089172654017e-01 7.0628493707617124e-01
1.1242758312070178e-01 8.6225669139416172e-01
7.5925908958146548e-02 9.6349832583744477e-01
1.1104125856707348e-01 3.5115349608926927e-02
2.4636092750235355e-01 1.3531966893528008e-01
5.3761167088067441e-01 2.9125074337832080e-01
7.9234510560566473e-01 2.5473343472499038e-01
8.9659475715564840e-01 1.0424965154998370e-01
9.0648784685255968e-01 9.8930896969112170e-03
8.2992152657869411e-01 9.2343367972613444e-01
6.1663900516103265e-01 7.8671747858233843e-01
2.9901109598968167e-01 6.8237209082864914e-01
1.3001783663998290e-01 8.3100674065030122e-01
7.4735123600883746e-02 9.4471728696090074e-01
9.0030761644238844e-02 1.5295638043355098e-02
1.8892574498409082e-01 9.8894983339851986e-02
4.3244883058890471e-01 2.4352308560481389e-01
7.4020226956399904e-01 3.0775343897509433e-01
8.9227931823250306e-01 1.5207704866850402e-01
9.4666742827564665e-01 5.4388110043143617e-02
9.4976230578241949e-01 3.0948775067728140e-03
9.0443774719073700e-01 9.5467544140831750e-01
7.7098882774921007e-01 8.6655108055847319e-01
4.8292238879877769e-01 7.1193356104956762e-01
2.1155991171720578e-01 7.2863752291842809e-01
9.1642049860737096e-02 8.8008213814353142e-01
5.6652309236396636e-02 9.6501025937565965e-01
7.6016805637094453e-02 1.9364496400697817e-02
1.6707744725514373e-01 9.1060641618049276e-02
3.9341450060587124e-01 2.2633705335072751e-01
7.1657076813458298e-01 3.2315626752871168e-01
8.8718311779907177e-01 1.7061234966448877e-01
9.5626391863415150e-01 6.9080800835079711e-02
9.8302078020809813e-01 2.6756861573946640e-02
9.9316955211770497e-01 1.0148771909606835e-02
9.9662653977281512e-01 3.4569876551101050e-03
9.9677778394881911e-01 1.5124417600403429e-04
9.9377147211427830e-01 9.9699368816545919e-01
9.8466276091618266e-01 9.9089128880190447e-01
9.6054680817373761e-01 9.7588404725755507e-01
8.9816149960385960e-01 9.3761469143012210e-01
7.4264675983803441e-01 8.4448526023417481e-01
4.3132661526236116e-01 6.8867985542432675e-01
1.8523740841690817e-01 7.5391079315454701e-01
8.2384324327153147e-02 8.9714691591024498e-01
5.6710352145900034e-02 9.7432602781874689e-01
8.5443929684543285e-02 2.8733577538643251e-02
1.9394779304268123e-01 1.0850386335813794e-01
4.4885006664013333e-01 2.5490227359745210e-01
7.5302080194518273e-01 3.0417073530504946e-01
9.0124778662149507e-01 1.4822698467631232e-01
9.5878891988155801e-01 5.7541133260062965e-02
9.7639299571461413e-01 1.7604075833056149e-02
9.7094694558837524e-01 9.9455394987376122e-01
9.3718676731079120e-01 9.6623982172241596e-01
8.4345526262677128e-01 9.0626849531598008e-01
6.1987765919590521e-01 7.7642239656913392e-01
2.8961741168263888e-01 6.6973975248673356e-01
1.1052167244777422e-01 8.2090426076513534e-01
3.1239510092007983e-02 9.2071783764423365e-01
9.8237586240604302e-01 9.5113635231403504e-01
9.1627583689933600e-01 9.3389997449329298e-01
7.7185842561106521e-01 8.5558258871172921e-01
4.7293786281593020e-01 7.0107943720486510e-01
2.0041058202791784e-01 7.2747271921198764e-01
7.6345185595609877e-02 8.7593460356769204e-01
2.4261579236776409e-02 9.4791639364116653e-01
9.9586234185645839e-01 9.7160076261968198e-01
9.6340865625088346e-01 9.6754631439442507e-01
8.9541053443600327e-01 9.3200187818511981e-01
7.3213438492528282e-01 8.3672385048927955e-01
4.1386803923884030e-01 6.8173365431355748e-01
1.7595064546094763e-01 7.6208260622210744e-01
7.7425653202155997e-02 9.0147500774120837e-01
5.1820138041325237e-02 9.7439448483916913e-01
7.6105817648810747e-02 2.4285679607485511e-02
1.7216510073868344e-01 9.6059283089872688e-02
4.0591305880219608e-01 2.3374795806351262e-01
7.2658868955550726e-01 3.2067563075331118e-01
8.9297687191963349e-01 1.6638818236412620e-01
9.6220996332919340e-01 6.9233091409559938e-02
9.9475582894818060e-01 3.2545865618987146e-02
2.2163336847700776e-02 2.7407507899520150e-02
7.1220782426748383e-02 4.9057445579047607e-02
1.8776835016031593e-01 1.1654756773356754e-01
4.4851554684497019e-01 2.6074719668465424e-01
7.5884214038205078e-01 3.1032659353708059e-01
9.1343753591257204e-01 1.5459539553052129e-01
9.8732266928030288e-01 7.3885133367730865e-02
4.8797152035719993e-02 6.1474482755417087e-02
1.5734712260344805e-01 1.0854997056772805e-01
3.9617719410128477e-01 2.3883007149783672e-01
7.2968933994926433e-01 3.3351214584797956e-01
9.0849797821649214e-01 1.7880863826722784e-01
2.4936283448722119e-03 9.3995650128380126e-02
9.8932934268631048e-02 9.6439305923758836e-02
2.8620212700431258e-01 1.8726919273568154e-01
6.2542552621903180e-01 3.3922339921471917e-01
8.5406569662729659e-01 2.2864017040826473e-01
9.5890487099777899e-01 1.0483917437048240e-01
2.3916842442269326e-02 6.5011971444490307e-02
1.1227920329055882e-01 8.8362360848289495e-02
3.0177253931120585e-01 1.8949333602064700e-01
6.3905793575483916e-01 3.3728539644363326e-01
8.5675554705432122e-01 2.1769761129948206e-01
9.5227316725973088e-01 9.5517620205409673e-02
1.7163532663182490e-03 4.9443186006587328e-02
5.2841532871309209e-02 5.1125179604990960e-02
1.5480524986644809e-01 1.0196371699513887e-01
3.8566287630994034e-01 2.3085762644349228e-01
7.1917835453074330e-01 3.3351547822080302e-01
8.9963760146479654e-01 1.8045924693405327e-01
9.8813181365974712e-01 8.8494212194950572e-02
6.5005979471989273e-02 7.6874165812242073e-02
2.0382941210921238e-01 1.3882343263722310e-01
4.9210752162867877e-01 2.8827810951946636e-01
7.8811709022866039e-01 2.9600956859998162e-01
9.3260664443100572e-01 1.4448955420234535e-01
1.3006811758726089e-02 8.0400167327720318e-02
1.0613947049980821e-01 9.3132658741082119e-02
2.9574826631346862e-01 1.8960879581366041e-01
6.3492960022808209e-01 3.3918133391461347e-01
8.5716036375970339e-01 2.2223076353162133e-01
9.5745812672449537e-01 1.0029776296479199e-01
1.6559543473524174e-02 5.9101416749028857e-02
9.1860048093980795e-02 7.5300504620456621e-02
2.5226778434481367e-01 1.6040773625083285e-01
5.6863153150143653e-01 3.1636374715662291e-01
8.1980160000103686e-01 2.5117006849960033e-01
9.2976144897500224e-01 1.0995984897396538e-01
9.7310026081268131e-01 4.3338811837679014e-02
9.9020265922708539e-01 1.7102398414404116e-02
9.9770972653533574e-01 7.5070673082503273e-03
2.9724033108184944e-03 5.2626767754827899e-03
1.1147865994552381e-02 8.1754626837338869e-03
3.0239306288079717e-02 1.9091440293527336e-02
7.8787288832733005e-02 4.8547982544653284e-02
2.0143165641929239e-01 1.2264436758655939e-01
4.7284161355229004e-01 2.7140995713299765e-01
7.7073781185101609e-01 2.9789619829872604e-01
9.1398433582670691e-01 1.4324652397569082e-01
9.7697961356506346e-01 6.2995277738356503e-02
1.7493493693481632e-02 4.0513880128418056e-02
7.5116499009434318e-02 5.7623005315952693e-02
2.0365094620353105e-01 1.2853444719409673e-01
4.8158994777635133e-01 2.7793900157282025e-01
7.7753059284355230e-01 2.9594064506720091e-01
9.1982707698477084e-01 1.4229648414121854e-01
9.8683509357076460e-01 6.7008016585993771e-02
4.0956209371598717e-02 5.4121115800834035e-02
1.3477288491872724e-01 9.3816675547128525e-02
3.4543845828098607e-01 2.1066557336225883e-01
6.8486330380498839e-01 3.3942484552400232e-01
8.8119752343499225e-01 1.9633421963000383e-01
9.7162018064677380e-01 9.0422657211781568e-02
3.4377769194821717e-02 6.2757588548047832e-02
1.3056420233466753e-01 9.6186433139845817e-02
3.4082700007957278e-01 2.1026279774490522e-01
6.8234513936950703e-01 3.4151813928993424e-01
8.8177254887380063e-01 1.9942740950429358e-01
9.7570276922173960e-01 9.3930220347938964e-02
4.5914087839242557e-02 7.0211318617502877e-02
1.6049967828794631e-01 1.1458559044870376e-01
4.0703838914194457e-01 2.4653871085399828e-01
7.3958694213283027e-01 3.3254855299088570e-01
9.1649736731853759e-01 1.7691042518570735e-01
1.5278229352847728e-02 9.8780862034310177e-02
1.2900877067548050e-01 1.1373054132263276e-01
3.5577072008255700e-01 2.2676194940707650e-01
7.0531022858440440e-01 3.4953950850184734e-01
9.0498642452699896e-01 1.9967619594259450e-01
1.6982436284067814e-02 1.1199601175706878e-01
1.4558967194342395e-01 1.2860723565935614e-01
3.9779218123205895e-01 2.5220250928863502e-01
7.4341420290416449e-01 3.4562202167210554e-01
9.3319789553380428e-01 1.8978369262963982e-01
5.9420892797205305e-02 1.2622299726340097e-01
2.4253290506727368e-01 1.8311201227006837e-01
5.8144512902818468e-01 3.3891222396091103e-01
8.4397940983118613e-01 2.6253428080300145e-01
9.7695288067117281e-01 1.3297347083998667e-01
8.7419029553251537e-02 1.1046614888207869e-01
2.7931257475599069e-01 1.9189354520273916e-01
6.2454007895208530e-01 3.4522750419609460e-01
8.5979800349875068e-01 2.3525792454666533e-01
9.7475147112538585e-01 1.1495346762663521e-01
6.5065036894286665e-02 9.0313565768900844e-02
2.1738098057643146e-01 1.5231594368214479e-01
5.2240441632472079e-01 3.0502343574828927e-01
8.0554396852897625e-01 2.8313955220425541e-01
9.4211404631174311e-01 1.3657007778276686e-01
2.3198345963802103e-02 8.1084299652059044e-02
1.2693660832732045e-01 1.0373826236351837e-01
3.4229742272666375e-01 2.1536081439934329e-01
6.8812954222489964e-01 3.4583211949823589e-01
8.8962749803722962e-01 2.0149795581232993e-01
9.9142425383596411e-01 1.0179675579873447e-01
8.4820844580207444e-02 9.3396590744243405e-02
2.5746239099080848e-01 1.7264154641060100e-01
5.8590436522646161e-01 3.2844197423565313e-01
8.3418864029452444e-01 2.4828427506806278e-01
9.4781838489407388e-01 1.1362974459954941e-01
1.1221428194736927e-02 6.3403043300662945e-02
8.5612362119599023e-02 7.4390933924862096e-02
2.3991537958413298e-01 1.5430301746453395e-01
5.4987723737776573e-01 3.0996185779363272e-01
8.1175557809502630e-01 2.6187834071726063e-01
9.2925712119032666e-01 1.1750154309530036e-01
9.7969107545892731e-01 5.0433954268600631e-02
1.0276252351922421e-02 3.0585176892995055e-02
5.0925160573731733e-02 4.0648908221809311e-02
1.4063348252999339e-01 8.9708321956261661e-02
3.5091494396996803e-01 2.1028146143997464e-01
6.8685116110458289e-01 3.3593621713461486e-01
8.7893271440006815e-01 1.9208155329548524e-01
9.6348414217751344e-01 8.4551427777445315e-02
1.2563167403010223e-02 4.9079025225496765e-02
7.3941314745748665e-02 6.1378147342738436e-02
2.0520320826574295e-01 1.3126189351999429e-01
4.8629931627588247e-01 2.8109610801013951e-01
7.8080551754825978e-01 2.9450620127237725e-01
9.2225244657924699e-01 1.4144692903098716e-01
9.9050118426199074e-01 6.8248737682743782e-02
4.9446607945391907e-02 5.8945423683401207e-02
1.5607391084613959e-01 1.0662730290074768e-01
3.9229110994844130e-01 2.3621719910230168e-01
7.2618823887365025e-01 3.3389712892520895e-01
9.0585592700190776e-01 1.7966768812825756e-01
9.9854946071084671e-01 9.2693533708938930e-02
8.9821485596241146e-02 9.1272024885394334e-02
2.6451964114001320e-01 1.7469815554377205e-01
5.9454102667364084e-01 3.3002138553362759e-01
8.3726561094598440e-01 2.4272458427234350e-01
9.4688246199431370e-01 1.0961685104832933e-01
5.4051389017431006e-03 5.8522676907429350e-02
6.9223833739912227e-02 6.3818694838169127e-02
1.9876307262908652e-01 1.2953923888917429e-01
4.7626128725417682e-01 2.7749821462509028e-01
7.7693727694503723e-01 3.0067598969086040e-01
9.2387009535947062e-01 1.4693281841443340e-01
9.9900835364648677e-01 7.5138258287016188e-02
7.3174804794938986e-02 7.4166451148452148e-02
2.1655263451191925e-01 1.4337782971698027e-01
5.1247067584149997e-01 2.9591804132958072e-01
7.9617995660800789e-01 2.8370928076650798e-01
9.3043718704198652e-01 1.3425723043397866e-01
9.9867275328759930e-01 6.8235566245612791e-02
6.5607632831125251e-02 6.6934879543525908e-02
1.9503245321552976e-01 1.2942482038440450e-01
4.7121895255539770e-01 2.7618649933986794e-01
7.7545740107062899e-01 3.0423844851523124e-01
9.2571503590266835e-01 1.5025763483203938e-01
5.7880073723781678e-03 8.0072971469709819e-02
9.1531975827939482e-02 8.5743968455561315e-02
2.6211356659020796e-01 1.7058159076226848e-01
5.8821544690586314e-01 3.2610188031565523e-01
8.3222526950467635e-01 2.4400982259881326e-01
9.4061983950151051e-01 1.0839456999683419e-01
9.9216256407202752e-01 5.1542724570517014e-02
3.6027705305927027e-02 4.3865141233899459e-02
1.1489922977568962e-01 7.8871524469762588e-02
2.9684268773756528e-01 1.8194345796187569e-01
6.2805108376517427e-01 3.3120839602760904e-01
8.4687683281901849e-01 2.1882574905384419e-01
9.3774408274984278e-01 9.0867249930824318e-02
9.6914455507978581e-01 3.1400472329943079e-02
9.7049575754651707e-01 1.3512024667312814e-03
9.4309812861070030e-01 9.7260237106418335e-01
8.6111708996743808e-01 9.1801896135673777e-01
6.5965845312509996e-01 7.9854136315766178e-01
3.2668808547833317e-01 6.6702963235323331e-01
1.3193079841035482e-01 8.0524271293202165e-01
5.2158982106536467e-02 9.2022818369618153e-01
2.2592867768863822e-02 9.7043388566232724e-01
1.5093477146835621e-02 9.9250060937797169e-01
2.2363532219627835e-02 7.2700550727922142e-03
5.1477800024897061e-02 2.9114267805269222e-02
1.3016528274835271e-01 7.8687482723455646e-02
3.2266216629595523e-01 1.9249688354760255e-01
6.5515607786821117e-01 3.3249391157225594e-01
8.5856279478858166e-01 2.0340671692037054e-01
9.4089826547177446e-01 8.2335470683192843e-02
9.6663606330253826e-01 2.5737797830763805e-02
9.5991615596410029e-01 9.9328009266156203e-01
9.1432804794639955e-01 9.5441189198229925e-01
7.8877771101131700e-01 8.7444966306491734e-01
5.1186223869162051e-01 7.2308452768030340e-01
2.2333253249471996e-01 7.1147029380309934e-01
8.8590315717532286e-02 8.6525778322281233e-01
3.6252298258959259e-02 9.4766198254142697e-01
1.9135114944431875e-02 9.8288281668547262e-01
2.0725198835081171e-02 1.5900838906492964e-03
4.2568623750961335e-02 2.1843424915880167e-02
1.0563367880187252e-01 6.3065055050911187e-02
2.6478490872880411e-01 1.5915122992693162e-01
5.7923546954893124e-01 3.1445056082012712e-01
8.1920344964963621e-01 2.3996798010070494e-01
9.1771328303573663e-01 9.8509833386100393e-02
9.3912714258118146e-01 2.1413859545444835e-02
9.0232947315542322e-01 9.6320233057424187e-01
7.7571049947212733e-01 8.7338102631670422e-01
4.9515041214314959e-01 7.1943991267102236e-01
2.1934218550496221e-01 7.2419177336181251e-01
9.6621007727013986e-02 8.7727882222205178e-01
6.2878331019209588e-02 9.6625732329219560e-01
8.9165867691034739e-02 2.6287536671825151e-02
1.9833595753730671e-01 1.0917008984627197e-01
4.5533205444966973e-01 2.5699609691236303e-01
7.5553032181838620e-01 3.0019826736871646e-01
8.9985089771768356e-01 1.4432057589929734e-01
9.5237535029951625e-01 5.2524452581832720e-02
9.5892104862786620e-01 6.5456983283499262e-03
9.2565487273546854e-01 9.6673382410760245e-01
8.2215138511089902e-01 8.9649651237543060e-01
5.7843091450162776e-01 7.5627952939072862e-01
2.6092156481402307e-01 6.8249065031239531e-01
9.9016967076018592e-02 8.3809540226199553e-01
2.8009190813538032e-02 9.2899222373751944e-01
9.8430895176496547e-01 9.5629976095142744e-01
9.2525638430048640e-01 9.4094743253552093e-01
7.9561804439134187e-01 8.7036166009085547e-01
5.1637103653520877e-01 7.2075299214386690e-01
2.2110868987487642e-01 7.0473765333966754e-01
7.9255371093720051e-02 8.5814668121884352e-01
1.1901768446677563e-02 9.3264639735295751e-01
9.5620103092771991e-01 9.4429926248104235e-01
8.5811703992014365e-01 9.0191600899242363e-01
6.3868687654576495e-01 7.8056983662562129e-01
2.9990269883896348e-01 6.6121582229319853e-01
1.0948599858038044e-01 8.0958329974141696e-01
1.8100851750745939e-02 9.0861485317036550e-01
9.4441632315379631e-01 9.2631547140305037e-01
8.1736038600944383e-01 8.7294406285564752e-01
5.4809494957421645e-01 7.3073456356477262e-01
2.3241054739514055e-01 6.8431559782092410e-01
7.1746424345259907e-02 8.3933587695011924e-01
9.7903646119235843e-01 9.0729003684709852e-01
8.6584158422812463e-01 8.8680512303576609e-01
6.3619755212750340e-01 7.7035596789937888e-01
2.8878451610491407e-01 6.5258696397741056e-01
9.2735006474099269e-02 8.0395049036918509e-01
9.8250999660659599e-01 8.8977499013249672e-01
8.5517926140857337e-01 8.7266926480197737e-01
6.0471434302395721e-01 7.4953508161538385e-01
2.5887453402483662e-01 6.5416019100087941e-01
6.8764157020132721e-02 8.0988962299529610e-01
9.4396551059483447e-01 8.7520135357470175e-01
7.6538054425867186e-01 8.2141503366383728e-01
4.3155148222394812e-01 6.6617093796527638e-01
1.6275312132014363e-01 7.3120163909619540e-01
2.7072061486987042e-02 8.6431894016684330e-01
9.1779386916663841e-01 8.9072180767965137e-01
7.3148836491985603e-01 8.1369449575321762e-01
3.9026485926486831e-01 6.5877649434501240e-01
1.4826141525164216e-01 7.5799655598677396e-01
3.1432858879179459e-02 8.8317144362753741e-01
9.4520863809178779e-01 9.1377577921260833e-01
8.0634326201182782e-01 8.6113462392004014e-01
5.2117811213048926e-01 7.1483485011866132e-01
2.1531960677678419e-01 6.9414149464629493e-01
6.1744657292150951e-02 8.4642505051536676e-01
9.6717299011590141e-01 9.0542833282375046e-01
8.4065847025359641e-01 8.7348548013769489e-01
5.8279946230537027e-01 7.4214099205177386e-01
2.4740806909864244e-01 6.6460860679327216e-01
6.7967837138324105e-02 8.2055976803968167e-01
9.5312984124971556e-01 8.8516200411139145e-01
7.9302014905033325e-01 8.3989030780061757e-01
4.8260196888963947e-01 6.8958181983930622e-01
1.8919992206605007e-01 7.0659795317641072e-01
4.0526359527855771e-02 8.5132643746180581e-01
9.3114083080888965e-01 8.9061447128103388e-01
7.5635902766000340e-01 8.2521819685111386e-01
4.2572986028693549e-01 6.6937083262693209e-01
1.6527238202011496e-01 7.3954252173317947e-01
3.9202109089592208e-02 8.7392972706947725e-01
9.5116260500888583e-01 9.1196049591929362e-01
8.1601001572856302e-01 8.6484741071967719e-01
5.3810952781540711e-01 7.2209951208684409e-01
2.2321757163389200e-01 6.8510804381848489e-01
6.2094275754602357e-02 8.3887670412071036e-01
9.6029128351138926e-01 8.9819700775678690e-01
8.1997622539246806e-01 8.5968494188107880e-01
5.3852370448496334e-01 7.1854747909249528e-01
2.1968552851439149e-01 6.8116182402942804e-01
5.3998460009695659e-02 8.3431293149530406e-01
9.4022044650527092e-01 8.8622198649557526e-01
7.6922628928334680e-01 8.2900584277807587e-01
4.4339696904811499e-01 6.7417067976476830e-01
1.7187661781929875e-01 7.2847964877118376e-01
3.7911900031536216e-02 8.6603528221223747e-01
9.4075047261047029e-01 9.0283857257893407e-01
7.8685643193925525e-01 8.4610595932878507e-01
4.8115406861671706e-01 6.9429763667746180e-01
1.9387758770795704e-01 7.1272351909123999e-01
5.2975769755151614e-02 8.5909818204719457e-01
9.6303683892606118e-01 9.1006106917090956e-01
8.3719877623543248e-01 8.7416193730937131e-01
5.7821885172111420e-01 7.4102007548568183e-01
2.4563320715615777e-01 6.6741435543504357e-01
6.8960701984736028e-02 8.2332749482857825e-01
9.5777479152139944e-01 8.8881408953666341e-01
8.0569192718455329e-01 8.4791713566315385e-01
5.0708923457938249e-01 7.0139730739482919e-01
2.0154138923728970e-01 6.9445215465790711e-01
4.4791407867543098e-02 8.4325001863025340e-01
9.3135984299983587e-01 8.8656843513229278e-01
7.5272692041471112e-01 8.2136707741487536e-01
